country,country_code,nutslevel,nuts2,regionname,type,year,party_abbreviation,party_english,party_native,partyfacts_id,partyvote,electorate,totalvote,validvote
Romania,RO,2,RO22,Sud-Est,EP,2014,PNTCD,CHRISTIAN-DEMOCRATIC NATIONAL PEASANTS' PARTY,PARTIDUL NATIONAL TARANESC CRESTIN DEMOCRAT,1750,1836,2369498,734558,684925
Romania,RO,2,RO22,Sud-Est,EP,2014,PRM,GREATER ROMANIA PARTY,PARTIDUL ROMANIA MARE,1305,21010,2369498,734558,684925
Romania,RO,2,RO22,Sud-Est,EP,2014,PSD-UNPR-PC,NA,NA,NA,281659,2369498,734558,684925
Romania,RO,2,RO22,Sud-Est,EP,2014,UNDR,DEMOCRATIC UNION OF HUNGARIANS IN ROMANIA / DEMOCRATIC ALLIANCE OF HUNGARIANS IN ROMANIA,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA / ROMANIAI MAGYAR DEMOKRATA SZOVETSEG,1105,1124,2369498,734558,684925
Romania,RO,2,RO22,Sud-Est,EP,2019,ALDE,ALLIANCE OF LIBERALS AND DEMOCRATS,ALIANTA LIBERALILOR SI DEMOCRATILOR,5662,46745,2331617,1102718,1062316
Romania,RO,2,RO22,Sud-Est,EP,2019,IND.,NA,NA,NA,41725,2331617,1102718,1062316
Romania,RO,2,RO22,Sud-Est,EP,2019,OTHER,NA,NA,NA,34828,2331617,1102718,1062316
Romania,RO,2,RO22,Sud-Est,EP,2019,PMP,PEOPLE'S MOVEMENT PARTY,PARTIDUL MISCAREA POPULARA,3210,74137,2331617,1102718,1062316
Romania,RO,2,RO22,Sud-Est,EP,2019,PNL,"NATIONAL LIBERAL PARTY-BRATIANU",PARTIDUL NATIONAL LIBERAL-BRATIANU,6762,279234,2331617,1102718,1062316
Romania,RO,2,RO22,Sud-Est,EP,2019,PRO,PRO ROMANIA,PRO ROMANIA,7359,103052,2331617,1102718,1062316
Romania,RO,2,RO22,Sud-Est,EP,2019,PSD,SOCIAL DEMOCRATIC PARTY,PARTIDUL SOCIAL DEMOCRAT,120,273242,2331617,1102718,1062316
Romania,RO,2,RO22,Sud-Est,EP,2019,UDM,DEMOCRATIC UNION OF HUNGARIANS IN ROMANIA / DEMOCRATIC ALLIANCE OF HUNGARIANS IN ROMANIA,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA / ROMANIAI MAGYAR DEMOKRATA SZOVETSEG,1105,6667,2331617,1102718,1062316
Romania,RO,2,RO22,Sud-Est,EP,2019,USR-PLUS,SAVE ROMANIA UNION,UNIUNEA SALVATI ROMANIA,5969,202686,2331617,1102718,1062316
Romania,RO,2,RO31,Sud - Muntenia,EP,2007,IND.,NA,NA,NA,3065,2759717,784933,745035
Romania,RO,2,RO31,Sud - Muntenia,EP,2007,OTHER,NA,NA,NA,6235,2759717,784933,745035
Romania,RO,2,RO31,Sud - Muntenia,EP,2007,PC,CONSERVATIVE PARTY,PARTIDUL CONSERVATOR,6769,30851,2759717,784933,745035
Romania,RO,2,RO31,Sud - Muntenia,EP,2007,PD,DEMOCRATIC PARTY,PARTIDUL DEMOCRAT,1715,204774,2759717,784933,745035
Romania,RO,2,RO31,Sud - Muntenia,EP,2007,PIN,"NATIONAL INITIATIVE PARTY",PARTIDUL INITIATIVA NATIONALA,1579,14656,2759717,784933,745035
Romania,RO,2,RO31,Sud - Muntenia,EP,2007,PLD,LIBERAL DEMOCRATIC PARTY,PARTIDUL LIBERAL DEMOCRAT,874,65764,2759717,784933,745035
Romania,RO,2,RO31,Sud - Muntenia,EP,2007,PNG-CD,NEW GENERATION PARTY -- CHRISTIAN DEMOCRATIC,PARTIDUL NOUA GENERATIE - CRESTIN DEMOCRAT,296,46127,2759717,784933,745035
Romania,RO,2,RO31,Sud - Muntenia,EP,2007,PNL,"NATIONAL LIBERAL PARTY-BRATIANU",PARTIDUL NATIONAL LIBERAL-BRATIANU,6762,111720,2759717,784933,745035
Romania,RO,2,RO31,Sud - Muntenia,EP,2007,PNTCD,CHRISTIAN-DEMOCRATIC NATIONAL PEASANTS' PARTY,PARTIDUL NATIONAL TARANESC CRESTIN DEMOCRAT,1750,9494,2759717,784933,745035
Romania,RO,2,RO31,Sud - Muntenia,EP,2007,PR,PARTY OF THE ROMA,PARTIDA ROMILOR,173,11646,2759717,784933,745035
Romania,RO,2,RO31,Sud - Muntenia,EP,2007,PRM,GREATER ROMANIA PARTY,PARTIDUL ROMANIA MARE,1305,29264,2759717,784933,745035
Romania,RO,2,RO31,Sud - Muntenia,EP,2007,PSD,SOCIAL DEMOCRATIC PARTY,PARTIDUL SOCIAL DEMOCRAT,120,209707,2759717,784933,745035
Romania,RO,2,RO31,Sud - Muntenia,EP,2007,UDMR,DEMOCRATIC UNION OF HUNGARIANS IN ROMANIA / DEMOCRATIC ALLIANCE OF HUNGARIANS IN ROMANIA,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA / ROMANIAI MAGYAR DEMOKRATA SZOVETSEG,1105,1732,2759717,784933,745035
Romania,RO,2,RO31,Sud - Muntenia,EP,2009,IND.,NA,NA,NA,42106,2749140,884930,849693
Romania,RO,2,RO31,Sud - Muntenia,EP,2009,OTHER,NA,NA,NA,3089,2749140,884930,849693
Romania,RO,2,RO31,Sud - Muntenia,EP,2009,PDL,DEMOCRATIC LIBERAL PARTY,PARTIDUL DEMOCRAT-LIBERAL,660,266974,2749140,884930,849693
Romania,RO,2,RO31,Sud - Muntenia,EP,2009,PNL,"NATIONAL LIBERAL PARTY-BRATIANU",PARTIDUL NATIONAL LIBERAL-BRATIANU,6762,127821,2749140,884930,849693
Romania,RO,2,RO31,Sud - Muntenia,EP,2009,PNTCD,CHRISTIAN-DEMOCRATIC NATIONAL PEASANTS' PARTY,PARTIDUL NATIONAL TARANESC CRESTIN DEMOCRAT,1750,12126,2749140,884930,849693
Romania,RO,2,RO31,Sud - Muntenia,EP,2009,PRM,GREATER ROMANIA PARTY,PARTIDUL ROMANIA MARE,1305,73435,2749140,884930,849693
Romania,RO,2,RO31,Sud - Muntenia,EP,2009,PSD+PC,ALLIANCE PSD+PC,ALLIANCE PSD+PC,6153,322525,2749140,884930,849693
Romania,RO,2,RO31,Sud - Muntenia,EP,2009,UDMR,DEMOCRATIC UNION OF HUNGARIANS IN ROMANIA / DEMOCRATIC ALLIANCE OF HUNGARIANS IN ROMANIA,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA / ROMANIAI MAGYAR DEMOKRATA SZOVETSEG,1105,1617,2749140,884930,849693
Romania,RO,2,RO31,Sud - Muntenia,EP,2014,ANA,NA,NA,NA,4875,2703981,959076,898345
Romania,RO,2,RO31,Sud - Muntenia,EP,2014,FC,CIVIC FORCE,FORTA CIVICA,2473,15350,2703981,959076,898345
Romania,RO,2,RO31,Sud - Muntenia,EP,2014,IND.,NA,NA,NA,97197,2703981,959076,898345
Romania,RO,2,RO31,Sud - Muntenia,EP,2014,OTHER,NA,NA,NA,31527,2703981,959076,898345
Romania,RO,2,RO31,Sud - Muntenia,EP,2014,PDL,DEMOCRATIC LIBERAL PARTY,PARTIDUL DEMOCRAT-LIBERAL,660,114666,2703981,959076,898345
Romania,RO,2,RO31,Sud - Muntenia,EP,2014,PER,ECOLOGIST PARTY OF ROMANIA,PARTIDUL ECOLOGIST ROMAN,1373,6779,2703981,959076,898345
Romania,RO,2,RO31,Sud - Muntenia,EP,2014,PMP,PEOPLE'S MOVEMENT PARTY,PARTIDUL MISCAREA POPULARA,3210,52679,2703981,959076,898345
Romania,RO,2,RO31,Sud - Muntenia,EP,2014,PNL,"NATIONAL LIBERAL PARTY-BRATIANU",PARTIDUL NATIONAL LIBERAL-BRATIANU,6762,154313,2703981,959076,898345
Romania,RO,2,RO31,Sud - Muntenia,EP,2014,PNTCD,CHRISTIAN-DEMOCRATIC NATIONAL PEASANTS' PARTY,PARTIDUL NATIONAL TARANESC CRESTIN DEMOCRAT,1750,737,2703981,959076,898345
Romania,RO,2,RO31,Sud - Muntenia,EP,2014,PRM,GREATER ROMANIA PARTY,PARTIDUL ROMANIA MARE,1305,27045,2703981,959076,898345
Romania,RO,2,RO31,Sud - Muntenia,EP,2014,PSD-UNPR-PC,NA,NA,NA,392239,2703981,959076,898345
Romania,RO,2,RO31,Sud - Muntenia,EP,2014,UNDR,DEMOCRATIC UNION OF HUNGARIANS IN ROMANIA / DEMOCRATIC ALLIANCE OF HUNGARIANS IN ROMANIA,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA / ROMANIAI MAGYAR DEMOKRATA SZOVETSEG,1105,938,2703981,959076,898345
Romania,RO,2,RO31,Sud - Muntenia,EP,2019,ALDE,ALLIANCE OF LIBERALS AND DEMOCRATS,ALIANTA LIBERALILOR SI DEMOCRATILOR,5662,69106,2631839,1331768,1284681
Romania,RO,2,RO31,Sud - Muntenia,EP,2019,IND.,NA,NA,NA,38124,2631839,1331768,1284681
Romania,RO,2,RO31,Sud - Muntenia,EP,2019,OTHER,NA,NA,NA,36250,2631839,1331768,1284681
Romania,RO,2,RO31,Sud - Muntenia,EP,2019,PMP,PEOPLE'S MOVEMENT PARTY,PARTIDUL MISCAREA POPULARA,3210,77652,2631839,1331768,1284681
Romania,RO,2,RO31,Sud - Muntenia,EP,2019,PNL,"NATIONAL LIBERAL PARTY-BRATIANU",PARTIDUL NATIONAL LIBERAL-BRATIANU,6762,340720,2631839,1331768,1284681
Romania,RO,2,RO31,Sud - Muntenia,EP,2019,PRO,PRO ROMANIA,PRO ROMANIA,7359,99438,2631839,1331768,1284681
Romania,RO,2,RO31,Sud - Muntenia,EP,2019,PSD,SOCIAL DEMOCRATIC PARTY,PARTIDUL SOCIAL DEMOCRAT,120,401826,2631839,1331768,1284681
Romania,RO,2,RO31,Sud - Muntenia,EP,2019,UDM,DEMOCRATIC UNION OF HUNGARIANS IN ROMANIA / DEMOCRATIC ALLIANCE OF HUNGARIANS IN ROMANIA,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA / ROMANIAI MAGYAR DEMOKRATA SZOVETSEG,1105,8003,2631839,1331768,1284681
Romania,RO,2,RO31,Sud - Muntenia,EP,2019,USR-PLUS,SAVE ROMANIA UNION,UNIUNEA SALVATI ROMANIA,5969,213562,2631839,1331768,1284681
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2007,IND.,NA,NA,NA,3597,2015127,467750,452127
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2007,OTHER,NA,NA,NA,4487,2015127,467750,452127
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2007,PC,CONSERVATIVE PARTY,PARTIDUL CONSERVATOR,6769,10292,2015127,467750,452127
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2007,PD,DEMOCRATIC PARTY,PARTIDUL DEMOCRAT,1715,176751,2015127,467750,452127
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2007,PIN,"NATIONAL INITIATIVE PARTY",PARTIDUL INITIATIVA NATIONALA,1579,16704,2015127,467750,452127
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2007,PLD,LIBERAL DEMOCRATIC PARTY,PARTIDUL LIBERAL DEMOCRAT,874,40862,2015127,467750,452127
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2007,PNG-CD,NEW GENERATION PARTY -- CHRISTIAN DEMOCRATIC,PARTIDUL NOUA GENERATIE - CRESTIN DEMOCRAT,296,29581,2015127,467750,452127
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2007,PNL,"NATIONAL LIBERAL PARTY-BRATIANU",PARTIDUL NATIONAL LIBERAL-BRATIANU,6762,63215,2015127,467750,452127
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2007,PNTCD,CHRISTIAN-DEMOCRATIC NATIONAL PEASANTS' PARTY,PARTIDUL NATIONAL TARANESC CRESTIN DEMOCRAT,1750,9770,2015127,467750,452127
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2007,PR,PARTY OF THE ROMA,PARTIDA ROMILOR,173,3423,2015127,467750,452127
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2007,PRM,GREATER ROMANIA PARTY,PARTIDUL ROMANIA MARE,1305,17783,2015127,467750,452127
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2007,PSD,SOCIAL DEMOCRATIC PARTY,PARTIDUL SOCIAL DEMOCRAT,120,73194,2015127,467750,452127
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2007,UDMR,DEMOCRATIC UNION OF HUNGARIANS IN ROMANIA / DEMOCRATIC ALLIANCE OF HUNGARIANS IN ROMANIA,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA / ROMANIAI MAGYAR DEMOKRATA SZOVETSEG,1105,2468,2015127,467750,452127
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2009,IND.,NA,NA,NA,22431,2024060,389549,374056
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2009,OTHER,NA,NA,NA,1517,2024060,389549,374056
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2009,PDL,DEMOCRATIC LIBERAL PARTY,PARTIDUL DEMOCRAT-LIBERAL,660,117735,2024060,389549,374056
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2009,PNL,"NATIONAL LIBERAL PARTY-BRATIANU",PARTIDUL NATIONAL LIBERAL-BRATIANU,6762,70783,2024060,389549,374056
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2009,PNTCD,CHRISTIAN-DEMOCRATIC NATIONAL PEASANTS' PARTY,PARTIDUL NATIONAL TARANESC CRESTIN DEMOCRAT,1750,7976,2024060,389549,374056
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2009,PRM,GREATER ROMANIA PARTY,PARTIDUL ROMANIA MARE,1305,53850,2024060,389549,374056
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2009,PSD+PC,ALLIANCE PSD+PC,ALLIANCE PSD+PC,6153,98057,2024060,389549,374056
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2009,UDMR,DEMOCRATIC UNION OF HUNGARIANS IN ROMANIA / DEMOCRATIC ALLIANCE OF HUNGARIANS IN ROMANIA,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA / ROMANIAI MAGYAR DEMOKRATA SZOVETSEG,1105,1707,2024060,389549,374056
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2014,FC,CIVIC FORCE,FORTA CIVICA,2473,24589,2083987,612899,580081
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2014,IND.,NA,NA,NA,103758,2083987,612899,580081
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2014,OTHER,NA,NA,NA,24518,2083987,612899,580081
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2014,PDL,DEMOCRATIC LIBERAL PARTY,PARTIDUL DEMOCRAT-LIBERAL,660,55437,2083987,612899,580081
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2014,PER,ECOLOGIST PARTY OF ROMANIA,PARTIDUL ECOLOGIST ROMAN,1373,7933,2083987,612899,580081
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2014,PMP,PEOPLE'S MOVEMENT PARTY,PARTIDUL MISCAREA POPULARA,3210,60110,2083987,612899,580081
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2014,PNL,"NATIONAL LIBERAL PARTY-BRATIANU",PARTIDUL NATIONAL LIBERAL-BRATIANU,6762,81417,2083987,612899,580081
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2014,PNTCD,CHRISTIAN-DEMOCRATIC NATIONAL PEASANTS' PARTY,PARTIDUL NATIONAL TARANESC CRESTIN DEMOCRAT,1750,13306,2083987,612899,580081
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2014,PRM,GREATER ROMANIA PARTY,PARTIDUL ROMANIA MARE,1305,17868,2083987,612899,580081
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2014,PSD-UNPR-PC,NA,NA,NA,189897,2083987,612899,580081
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2014,UNDR,DEMOCRATIC UNION OF HUNGARIANS IN ROMANIA / DEMOCRATIC ALLIANCE OF HUNGARIANS IN ROMANIA,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA / ROMANIAI MAGYAR DEMOKRATA SZOVETSEG,1105,1248,2083987,612899,580081
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2019,ALDE,ALLIANCE OF LIBERALS AND DEMOCRATS,ALIANTA LIBERALILOR SI DEMOCRATILOR,5662,46106,2154702,1171623,1148421
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2019,IND.,NA,NA,NA,49702,2154702,1171623,1148421
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2019,OTHER,NA,NA,NA,33333,2154702,1171623,1148421
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2019,PMP,PEOPLE'S MOVEMENT PARTY,PARTIDUL MISCAREA POPULARA,3210,91010,2154702,1171623,1148421
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2019,PNL,"NATIONAL LIBERAL PARTY-BRATIANU",PARTIDUL NATIONAL LIBERAL-BRATIANU,6762,214427,2154702,1171623,1148421
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2019,PRO,PRO ROMANIA,PRO ROMANIA,7359,75613,2154702,1171623,1148421
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2019,PSD,SOCIAL DEMOCRATIC PARTY,PARTIDUL SOCIAL DEMOCRAT,120,193576,2154702,1171623,1148421
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2019,UDM,DEMOCRATIC UNION OF HUNGARIANS IN ROMANIA / DEMOCRATIC ALLIANCE OF HUNGARIANS IN ROMANIA,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA / ROMANIAI MAGYAR DEMOKRATA SZOVETSEG,1105,4473,2154702,1171623,1148421
Romania,RO,2,RO32,Bucureşti - Ilfov,EP,2019,USR-PLUS,SAVE ROMANIA UNION,UNIUNEA SALVATI ROMANIA,5969,440181,2154702,1171623,1148421
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2007,IND.,NA,NA,NA,1542,1883952,583813,555789
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2007,OTHER,NA,NA,NA,4885,1883952,583813,555789
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2007,PC,CONSERVATIVE PARTY,PARTIDUL CONSERVATOR,6769,17227,1883952,583813,555789
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2007,PD,DEMOCRATIC PARTY,PARTIDUL DEMOCRAT,1715,167661,1883952,583813,555789
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2007,PIN,"NATIONAL INITIATIVE PARTY",PARTIDUL INITIATIVA NATIONALA,1579,13706,1883952,583813,555789
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2007,PLD,LIBERAL DEMOCRATIC PARTY,PARTIDUL LIBERAL DEMOCRAT,874,31596,1883952,583813,555789
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2007,PNG-CD,NEW GENERATION PARTY -- CHRISTIAN DEMOCRATIC,PARTIDUL NOUA GENERATIE - CRESTIN DEMOCRAT,296,27000,1883952,583813,555789
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2007,PNL,"NATIONAL LIBERAL PARTY-BRATIANU",PARTIDUL NATIONAL LIBERAL-BRATIANU,6762,80901,1883952,583813,555789
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2007,PNTCD,CHRISTIAN-DEMOCRATIC NATIONAL PEASANTS' PARTY,PARTIDUL NATIONAL TARANESC CRESTIN DEMOCRAT,1750,7281,1883952,583813,555789
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2007,PR,PARTY OF THE ROMA,PARTIDA ROMILOR,173,7416,1883952,583813,555789
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2007,PRM,GREATER ROMANIA PARTY,PARTIDUL ROMANIA MARE,1305,28104,1883952,583813,555789
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2007,PSD,SOCIAL DEMOCRATIC PARTY,PARTIDUL SOCIAL DEMOCRAT,120,166528,1883952,583813,555789
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2007,UDMR,DEMOCRATIC UNION OF HUNGARIANS IN ROMANIA / DEMOCRATIC ALLIANCE OF HUNGARIANS IN ROMANIA,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA / ROMANIAI MAGYAR DEMOKRATA SZOVETSEG,1105,1942,1883952,583813,555789
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2009,IND.,NA,NA,NA,21230,1875720,623495,603940
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2009,OTHER,NA,NA,NA,1797,1875720,623495,603940
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2009,PDL,DEMOCRATIC LIBERAL PARTY,PARTIDUL DEMOCRAT-LIBERAL,660,195141,1875720,623495,603940
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2009,PNL,"NATIONAL LIBERAL PARTY-BRATIANU",PARTIDUL NATIONAL LIBERAL-BRATIANU,6762,81619,1875720,623495,603940
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2009,PNTCD,CHRISTIAN-DEMOCRATIC NATIONAL PEASANTS' PARTY,PARTIDUL NATIONAL TARANESC CRESTIN DEMOCRAT,1750,7687,1875720,623495,603940
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2009,PRM,GREATER ROMANIA PARTY,PARTIDUL ROMANIA MARE,1305,51603,1875720,623495,603940
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2009,PSD+PC,ALLIANCE PSD+PC,ALLIANCE PSD+PC,6153,242975,1875720,623495,603940
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2009,UDMR,DEMOCRATIC UNION OF HUNGARIANS IN ROMANIA / DEMOCRATIC ALLIANCE OF HUNGARIANS IN ROMANIA,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA / ROMANIAI MAGYAR DEMOKRATA SZOVETSEG,1105,1888,1875720,623495,603940
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2014,FC,CIVIC FORCE,FORTA CIVICA,2473,8737,1846373,731681,689865
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2014,IND.,NA,NA,NA,64210,1846373,731681,689865
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2014,OTHER,NA,NA,NA,21842,1846373,731681,689865
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2014,PDL,DEMOCRATIC LIBERAL PARTY,PARTIDUL DEMOCRAT-LIBERAL,660,78877,1846373,731681,689865
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2014,PER,ECOLOGIST PARTY OF ROMANIA,PARTIDUL ECOLOGIST ROMAN,1373,3157,1846373,731681,689865
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2014,PMP,PEOPLE'S MOVEMENT PARTY,PARTIDUL MISCAREA POPULARA,3210,34825,1846373,731681,689865
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2014,PNL,"NATIONAL LIBERAL PARTY-BRATIANU",PARTIDUL NATIONAL LIBERAL-BRATIANU,6762,97797,1846373,731681,689865
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2014,PNTCD,CHRISTIAN-DEMOCRATIC NATIONAL PEASANTS' PARTY,PARTIDUL NATIONAL TARANESC CRESTIN DEMOCRAT,1750,2364,1846373,731681,689865
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2014,PRM,GREATER ROMANIA PARTY,PARTIDUL ROMANIA MARE,1305,20455,1846373,731681,689865
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2014,PSD-UNPR-PC,NA,NA,NA,356084,1846373,731681,689865
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2014,UNDR,DEMOCRATIC UNION OF HUNGARIANS IN ROMANIA / DEMOCRATIC ALLIANCE OF HUNGARIANS IN ROMANIA,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA / ROMANIAI MAGYAR DEMOKRATA SZOVETSEG,1105,1517,1846373,731681,689865
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2019,ALDE,ALLIANCE OF LIBERALS AND DEMOCRATS,ALIANTA LIBERALILOR SI DEMOCRATILOR,5662,54678,1798376,900990,870635
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2019,IND.,NA,NA,NA,16157,1798376,900990,870635
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2019,OTHER,NA,NA,NA,20283,1798376,900990,870635
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2019,PMP,PEOPLE'S MOVEMENT PARTY,PARTIDUL MISCAREA POPULARA,3210,42087,1798376,900990,870635
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2019,PNL,"NATIONAL LIBERAL PARTY-BRATIANU",PARTIDUL NATIONAL LIBERAL-BRATIANU,6762,215507,1798376,900990,870635
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2019,PRO,PRO ROMANIA,PRO ROMANIA,7359,63094,1798376,900990,870635
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2019,PRODEMO,NA,NA,NA,1499,1798376,900990,870635
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2019,PSD,SOCIAL DEMOCRATIC PARTY,PARTIDUL SOCIAL DEMOCRAT,120,335637,1798376,900990,870635
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2019,UDM,DEMOCRATIC UNION OF HUNGARIANS IN ROMANIA / DEMOCRATIC ALLIANCE OF HUNGARIANS IN ROMANIA,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA / ROMANIAI MAGYAR DEMOKRATA SZOVETSEG,1105,4884,1798376,900990,870635
Romania,RO,2,RO41,Sud-Vest Oltenia,EP,2019,USR-PLUS,SAVE ROMANIA UNION,UNIUNEA SALVATI ROMANIA,5969,116809,1798376,900990,870635
Romania,RO,2,RO42,Vest,EP,2007,IND.,NA,NA,NA,5729,1686079,463903,447180
Romania,RO,2,RO42,Vest,EP,2007,OTHER,NA,NA,NA,3868,1686079,463903,447180
Romania,RO,2,RO42,Vest,EP,2007,PC,CONSERVATIVE PARTY,PARTIDUL CONSERVATOR,6769,16263,1686079,463903,447180
Romania,RO,2,RO42,Vest,EP,2007,PD,DEMOCRATIC PARTY,PARTIDUL DEMOCRAT,1715,166351,1686079,463903,447180
Romania,RO,2,RO42,Vest,EP,2007,PIN,"NATIONAL INITIATIVE PARTY",PARTIDUL INITIATIVA NATIONALA,1579,10296,1686079,463903,447180
Romania,RO,2,RO42,Vest,EP,2007,PLD,LIBERAL DEMOCRATIC PARTY,PARTIDUL LIBERAL DEMOCRAT,874,33079,1686079,463903,447180
Romania,RO,2,RO42,Vest,EP,2007,PNG-CD,NEW GENERATION PARTY -- CHRISTIAN DEMOCRATIC,PARTIDUL NOUA GENERATIE - CRESTIN DEMOCRAT,296,20033,1686079,463903,447180
Romania,RO,2,RO42,Vest,EP,2007,PNL,"NATIONAL LIBERAL PARTY-BRATIANU",PARTIDUL NATIONAL LIBERAL-BRATIANU,6762,57984,1686079,463903,447180
Romania,RO,2,RO42,Vest,EP,2007,PNTCD,CHRISTIAN-DEMOCRATIC NATIONAL PEASANTS' PARTY,PARTIDUL NATIONAL TARANESC CRESTIN DEMOCRAT,1750,11338,1686079,463903,447180
Romania,RO,2,RO42,Vest,EP,2007,PR,PARTY OF THE ROMA,PARTIDA ROMILOR,173,3424,1686079,463903,447180
Romania,RO,2,RO42,Vest,EP,2007,PRM,GREATER ROMANIA PARTY,PARTIDUL ROMANIA MARE,1305,19009,1686079,463903,447180
